,s1,s2,s3,s4,target
537,1587.46,1397.56,2388.03,47.22,2388.07
538,1586.82,1405.66,2388.05,47.47,2388.05
539,1585.5,1392.35,2388.07,47.26,2388.06
540,1591.5,1403.57,2388.07,47.28,2388.04
541,1583.42,1398.98,2388.07,47.27,2388.03
542,1590.04,1404.68,2388.04,47.24,2388.07
543,1586.21,1400.69,2388.03,47.29,2387.98
544,1577.22,1397.9,2388.01,47.31,2388.03
545,1584.55,1403.87,2388.1,47.29,2388.03
546,1587.27,1400.37,2388.04,47.31,2387.99
547,1581.93,1404.2,2388.05,47.24,2388.03
548,1587.02,1397.09,2387.99,47.44,2387.97
549,1579.41,1401.19,2388.1,47.43,2388.07
550,1590.21,1389.86,2388.06,47.48,2388.03
551,1585.01,1400.06,2388.07,47.23,2388.04
552,1589.64,1405.76,2388.03,47.14,2388.04
553,1592.23,1406.98,2388.05,47.25,2387.99
554,1589.35,1405.34,2388.0,47.35,2388.06
555,1584.13,1405.99,2388.02,47.16,2388.06
556,1579.52,1400.53,2388.06,47.38,2388.09
557,1582.4,1403.49,2388.03,47.28,2388.0
558,1580.95,1405.37,2388.03,47.34,2387.99
559,1581.73,1402.65,2388.1,47.46,2387.96
560,1583.69,1400.4,2388.05,47.22,2388.05
561,1591.3,1398.73,2388.0,47.51,2388.01
562,1593.32,1400.62,2388.03,47.51,2388.06
563,1587.14,1414.11,2388.01,47.25,2388.07
564,1586.09,1401.01,2387.99,47.37,2388.06
565,1588.25,1402.17,2388.01,47.32,2388.02
566,1585.9,1400.09,2388.02,47.33,2388.01
567,1582.29,1404.14,2388.05,47.39,2388.02
568,1597.84,1406.26,2388.06,47.4,2388.08
569,1582.81,1399.5,2388.03,47.38,2388.01
570,1590.07,1400.27,2387.99,47.39,2387.97
571,1593.66,1409.21,2387.99,47.43,2388.09
572,1588.9,1401.08,2388.0,47.48,2388.01
573,1585.69,1406.13,2388.09,47.32,2388.05
574,1582.86,1400.62,2388.0,47.31,2388.0
575,1587.51,1408.05,2388.05,47.41,2388.05
576,1586.19,1403.62,2388.03,47.35,2388.06
577,1589.42,1398.72,2388.0,47.37,2388.06
578,1579.98,1404.16,2388.01,47.3,2388.05
579,1587.77,1405.55,2388.03,47.42,2388.07
580,1579.35,1408.84,2388.04,47.39,2388.03
581,1585.62,1395.4,2388.05,47.48,2388.03
582,1586.74,1403.37,2388.05,47.44,2388.04
583,1591.89,1397.73,2388.08,47.32,2388.04
584,1586.44,1405.62,2388.04,47.32,2388.04
585,1586.96,1410.67,2388.07,47.45,2388.04
586,1583.29,1405.94,2388.08,47.25,2388.05
587,1588.21,1402.77,2388.05,47.32,2388.05
588,1592.41,1403.14,2388.04,47.41,2388.05
589,1583.83,1401.73,2388.04,47.41,2387.99
590,1584.14,1400.61,2388.03,47.41,2388.03
591,1590.74,1408.52,2388.05,47.41,2388.05
592,1588.4,1407.81,2388.04,47.18,2388.02
593,1588.97,1400.56,2388.02,47.53,2388.08
594,1591.56,1407.84,2388.06,47.36,2387.99
595,1587.74,1402.28,2388.05,47.48,2388.04
596,1590.05,1408.53,2388.03,47.44,2388.05
597,1588.1,1398.22,2388.05,47.53,2388.05
598,1585.58,1408.79,2388.06,47.35,2388.03
599,1585.86,1413.79,2388.03,47.48,2388.01
600,1586.83,1406.06,2388.02,47.43,2388.05
601,1594.72,1408.04,2388.04,47.56,2388.03
602,1588.41,1405.29,2388.04,47.31,2388.1
603,1580.5,1405.04,2388.01,47.34,2388.06
604,1583.13,1409.96,2388.02,47.41,2388.11
605,1593.61,1395.95,2388.05,47.54,2388.09
606,1592.24,1409.32,2388.02,47.55,2388.07
607,1597.5,1405.91,2388.07,47.33,2388.04
608,1584.08,1410.11,2388.1,47.53,2388.09
609,1589.91,1406.13,2388.09,47.44,2388.02
610,1592.88,1408.51,2388.07,47.57,2388.03
611,1589.14,1409.48,2388.01,47.47,2388.0
612,1586.99,1406.61,2388.05,47.64,2388.07
613,1588.65,1407.5,2387.99,47.54,2388.06
614,1592.25,1405.41,2388.08,47.6,2388.09
615,1589.57,1409.77,2388.08,47.33,2388.03
616,1599.56,1407.3,2388.01,47.52,2388.05
617,1594.87,1415.14,2388.08,47.53,2388.07
618,1589.67,1414.46,2388.04,47.39,2388.0
619,1584.87,1412.02,2388.11,47.66,2388.04
620,1587.35,1413.05,2388.02,47.69,2388.06
621,1594.94,1402.45,2388.05,47.56,2388.08
622,1593.19,1416.18,2388.06,47.49,2388.07
623,1591.66,1403.51,2388.06,47.47,2388.03
624,1589.2,1413.64,2388.07,47.43,2388.03
625,1590.59,1411.55,2388.09,47.62,2388.02
626,1589.28,1421.05,2388.05,47.5,2388.09
627,1594.66,1414.51,2388.09,47.64,2388.06
628,1591.34,1407.58,2388.04,47.78,2388.12
629,1594.47,1420.87,2388.05,47.61,2388.04
630,1599.53,1411.65,2388.06,47.66,2388.02
631,1594.75,1416.95,2388.08,47.63,2388.14
632,1599.04,1414.53,2388.03,47.63,2388.0
633,1588.51,1413.92,2388.05,47.69,2388.01
634,1597.3,1411.91,2388.09,47.67,2388.04
635,1599.31,1414.01,2388.11,47.82,2388.07
636,1593.16,1421.83,2388.1,47.74,2388.07
637,1597.8,1415.2,2388.11,47.72,2388.04
638,1595.61,1415.88,2388.1,47.76,2388.13
639,1594.41,1416.4,2388.06,47.68,2388.09
640,1594.78,1420.33,2388.12,47.89,2388.04
641,1597.51,1422.22,2388.13,47.58,2388.13
642,1601.99,1416.56,2388.09,47.81,2388.06
643,1601.94,1416.31,2388.09,47.97,2388.09
644,1598.82,1419.27,2388.04,47.79,2388.08
645,1605.41,1415.96,2388.17,47.97,2388.11
646,1593.72,1422.59,2388.11,47.93,2388.1
647,1602.9,1424.39,2388.13,47.9,2388.14
648,1606.1,1428.52,2388.12,48.14,2388.13
649,1603.48,1419.33,2388.16,47.91,2388.15
650,1597.73,1426.38,2388.08,47.64,2388.06
651,1604.78,1417.29,2388.14,48.16,2388.11
652,1602.86,1424.79,2388.13,47.84,2388.14
653,1603.74,1424.17,2388.06,48.12,2388.14
654,1595.61,1438.51,2388.18,47.98,2388.12
655,1601.21,1423.5,2388.13,48.1,2388.16
656,1606.5,1430.55,2388.19,48.38,2388.12
657,1604.8,1428.23,2388.14,48.09,2388.2
658,1585.4,1402.85,2388.06,47.29,2388.07
659,1583.54,1410.36,2388.06,47.35,2388.04
660,1586.59,1398.65,2388.08,47.4,2388.09
661,1583.96,1400.32,2388.08,47.39,2388.01
662,1590.62,1399.42,2388.1,47.26,2388.11
663,1588.76,1407.78,2388.04,47.18,2388.09
664,1586.91,1404.44,2388.06,47.45,2388.08
665,1584.18,1406.22,2388.05,47.24,2388.06
666,1584.78,1403.51,2388.06,47.43,2388.0
667,1586.0,1400.12,2388.06,47.5,2388.09
668,1588.75,1395.79,2388.07,47.31,2388.06
669,1584.33,1403.67,2388.09,47.35,2388.05
670,1587.74,1395.23,2388.06,47.29,2388.06
671,1583.38,1407.62,2388.05,47.49,2388.07
672,1592.08,1401.13,2388.03,47.35,2388.05
673,1585.39,1409.84,2388.09,47.3,2388.08
674,1587.82,1406.43,2388.1,47.39,2388.06
675,1589.62,1403.75,2388.08,47.52,2388.09
676,1589.9,1406.34,2388.02,47.28,2388.08
677,1589.76,1401.19,2388.05,47.26,2388.08
678,1593.11,1398.49,2388.05,47.33,2388.07
679,1594.65,1405.05,2388.09,47.7,2388.05
680,1592.74,1401.8,2388.14,47.44,2388.03
681,1589.01,1400.24,2388.08,47.46,2388.09
682,1592.65,1399.14,2388.04,47.52,2388.13
683,1589.28,1399.54,2388.07,47.21,2388.08
684,1582.09,1402.27,2388.05,47.37,2388.1
685,1583.69,1400.85,2388.09,47.61,2388.11
686,1585.53,1401.61,2388.07,47.42,2388.08
687,1584.4,1403.21,2388.1,47.57,2388.08
688,1580.87,1400.49,2388.05,47.4,2388.12
689,1589.33,1406.42,2388.08,47.3,2388.1
690,1590.98,1405.72,2388.11,47.34,2388.02
691,1587.97,1396.73,2388.06,47.5,2388.06
692,1587.89,1398.89,2388.05,47.38,2388.09
693,1589.48,1406.77,2388.13,47.32,2388.08
694,1582.75,1411.83,2388.06,47.28,2388.07
695,1591.19,1400.63,2388.08,47.36,2388.05
696,1581.05,1406.06,2388.08,47.56,2388.09
697,1596.22,1407.38,2388.04,47.38,2388.09
698,1588.31,1403.4,2388.02,47.27,2388.05
699,1587.0,1401.08,2388.05,47.42,2388.06
700,1589.99,1407.47,2388.09,47.47,2388.09
701,1585.87,1403.08,2388.13,47.29,2388.1
702,1587.46,1403.12,2388.08,47.3,2388.08
703,1584.18,1415.57,2388.03,47.54,2388.06
704,1591.57,1409.99,2388.02,47.51,2388.08
705,1586.8,1405.17,2388.08,47.46,2388.08
706,1590.52,1408.42,2388.09,47.52,2388.11
707,1586.99,1403.54,2388.12,47.35,2388.1
708,1584.29,1407.61,2388.07,47.22,2388.07
709,1593.22,1407.67,2388.11,47.31,2388.13
710,1586.77,1407.4,2388.1,47.38,2388.07
711,1592.6,1405.04,2388.06,47.28,2388.11
712,1587.01,1406.46,2388.06,47.16,2388.09
713,1594.24,1403.34,2388.03,47.35,2388.05
714,1585.96,1404.0,2388.08,47.43,2388.11
715,1590.94,1405.24,2388.07,47.39,2388.09
716,1600.12,1398.12,2388.07,47.46,2388.07
717,1576.64,1404.66,2388.08,47.29,2388.08
718,1587.51,1407.15,2388.1,47.39,2388.04
719,1588.08,1407.72,2388.06,47.16,2388.07
720,1587.6,1410.95,2388.02,47.39,2388.11
721,1591.76,1403.8,2388.06,47.33,2388.06
722,1590.85,1407.01,2388.04,47.24,2388.08
723,1583.9,1402.56,2388.06,47.35,2388.08
724,1592.37,1395.74,2388.08,47.43,2388.0
725,1587.83,1408.43,2388.09,47.53,2388.02
726,1588.44,1409.93,2388.06,47.33,2388.06
727,1590.37,1403.68,2388.1,47.37,2388.04
728,1585.71,1410.7,2388.11,47.37,2388.12
729,1584.72,1408.21,2388.07,47.27,2388.09
730,1588.43,1409.32,2388.15,47.4,2388.08
731,1588.1,1407.74,2388.11,47.31,2388.06
732,1593.17,1400.47,2388.08,47.43,2388.14
733,1588.78,1405.44,2388.04,47.42,2388.1
734,1588.91,1398.16,2388.03,47.32,2388.07
735,1587.09,1408.49,2388.06,47.46,2388.04
736,1592.26,1407.47,2388.1,47.39,2388.1
737,1588.2,1405.22,2388.05,47.36,2388.06
738,1582.27,1408.32,2388.04,47.39,2388.06
739,1582.04,1404.73,2388.05,47.3,2388.1
740,1588.16,1406.59,2388.08,47.34,2388.09
741,1589.92,1403.9,2388.09,47.52,2388.09
742,1579.9,1399.07,2388.05,47.27,2388.09
743,1591.36,1407.58,2388.08,47.42,2388.0
744,1587.37,1406.05,2388.09,47.5,2388.1
745,1584.7,1398.74,2388.1,47.32,2388.0
746,1578.65,1394.77,2388.09,47.56,2388.07
747,1586.92,1408.45,2388.05,47.32,2388.06
748,1589.6,1404.18,2388.07,47.15,2388.07
749,1590.17,1403.99,2388.08,47.55,2388.12
750,1588.28,1398.67,2388.09,47.58,2388.1
751,1588.54,1406.69,2388.16,47.34,2388.07
752,1586.25,1398.8,2388.08,47.5,2388.02
753,1578.8,1406.96,2388.05,47.36,2388.07
754,1586.68,1411.12,2388.03,47.5,2388.06
755,1583.61,1403.34,2388.07,47.3,2388.07
756,1592.78,1405.64,2388.11,47.28,2388.11
757,1588.11,1406.26,2388.07,47.25,2388.08
758,1590.1,1412.21,2388.08,47.42,2388.08
759,1593.07,1400.79,2388.06,47.54,2388.04
760,1596.05,1400.74,2388.06,47.39,2388.03
761,1593.03,1403.56,2388.09,47.39,2388.04
762,1587.15,1406.58,2388.06,47.31,2388.09
763,1588.91,1402.75,2388.07,47.53,2388.11
764,1585.56,1400.45,2388.09,47.4,2388.11
765,1585.18,1412.75,2388.07,47.44,2388.07
766,1586.34,1407.61,2388.06,47.36,2388.11
767,1581.85,1401.8,2388.07,47.37,2388.05
768,1584.52,1405.22,2388.06,47.31,2388.1
769,1597.05,1400.11,2388.04,47.42,2388.12
770,1592.69,1416.04,2388.02,47.43,2388.1
771,1585.29,1404.61,2388.03,47.61,2388.0
772,1584.82,1399.39,2388.04,47.61,2388.05
773,1587.97,1409.77,2388.07,47.49,2388.11
774,1588.0,1409.2,2388.06,47.32,2388.09
775,1595.31,1404.31,2388.06,47.6,2388.04
776,1587.57,1411.87,2388.05,47.56,2388.1
777,1590.46,1405.88,2388.07,47.52,2388.1
778,1598.61,1403.36,2388.09,47.59,2388.03
779,1594.36,1405.56,2388.06,47.42,2388.08
780,1586.4,1411.81,2388.1,47.59,2388.07
781,1587.87,1400.87,2388.03,47.49,2388.06
782,1580.17,1404.02,2388.05,47.41,2388.08
783,1592.43,1405.07,2388.12,47.58,2388.06
784,1591.59,1410.29,2388.05,47.49,2388.07
785,1592.21,1417.91,2388.04,47.79,2388.07
786,1589.44,1403.6,2388.02,47.45,2388.07
787,1593.61,1406.21,2388.1,47.48,2388.06
788,1593.8,1399.75,2388.08,47.5,2388.07
789,1591.45,1409.15,2388.07,47.75,2388.06
790,1592.11,1412.36,2388.09,47.62,2388.11
791,1590.54,1413.59,2388.1,47.61,2388.09
792,1586.98,1406.54,2388.1,47.67,2388.03
793,1588.88,1410.65,2388.1,47.76,2388.11
794,1585.35,1408.59,2388.09,47.39,2388.09
795,1589.11,1403.15,2388.09,47.46,2388.09
796,1590.51,1411.62,2388.06,47.45,2388.1
797,1589.98,1410.55,2388.09,47.56,2388.11
798,1586.02,1408.52,2388.1,47.65,2388.06
799,1595.19,1409.14,2388.11,47.69,2388.08
800,1586.75,1406.34,2388.07,47.54,2388.08
801,1588.23,1411.01,2388.06,47.69,2388.02
802,1594.62,1405.43,2388.09,47.57,2388.1
803,1595.94,1417.08,2388.01,47.61,2388.09
804,1590.96,1411.57,2388.06,47.66,2388.13
805,1593.59,1418.28,2388.1,47.67,2388.07
806,1595.24,1414.42,2388.09,47.76,2388.03
807,1598.82,1407.68,2388.03,47.64,2388.03
808,1594.25,1410.11,2388.09,47.65,2388.07
809,1588.06,1415.81,2388.05,47.55,2387.99
810,1589.96,1410.75,2388.1,47.64,2388.1
811,1596.48,1407.58,2388.04,47.76,2388.08
812,1591.94,1406.1,2388.11,47.84,2388.07
813,1594.01,1414.19,2388.08,47.65,2388.07
814,1597.71,1413.68,2388.09,47.6,2388.05
815,1593.74,1420.79,2388.12,47.63,2388.11
816,1590.08,1417.62,2388.07,47.61,2388.12
817,1597.66,1412.93,2388.07,47.7,2388.11
818,1590.53,1413.51,2388.08,47.64,2388.11
819,1589.2,1419.09,2388.1,47.63,2388.05
820,1596.69,1417.32,2388.13,47.92,2388.09
821,1588.21,1411.81,2388.09,47.91,2388.14
822,1598.42,1413.9,2388.08,47.56,2388.1
823,1595.07,1410.18,2388.15,47.82,2388.08
824,1596.98,1410.22,2388.09,47.91,2388.13
825,1594.46,1416.01,2388.06,47.83,2388.12
826,1592.7,1419.62,2388.05,47.8,2388.15
827,1595.73,1412.94,2388.12,47.8,2388.15
828,1594.79,1416.71,2388.14,47.74,2388.12
829,1597.1,1417.89,2388.14,47.88,2388.06
830,1598.3,1422.56,2388.12,47.61,2388.1
831,1600.79,1423.58,2388.08,47.85,2388.1
832,1598.28,1419.52,2388.1,47.95,2388.14
833,1601.11,1427.72,2388.12,47.83,2388.11
834,1603.1,1424.69,2388.14,47.99,2388.12
835,1606.48,1431.78,2388.17,47.86,2388.11
836,1604.11,1424.1,2388.18,48.0,2388.15
837,1610.29,1425.23,2388.15,47.95,2388.15
838,1597.16,1413.99,2388.11,47.95,2388.16
839,1603.95,1429.48,2388.12,47.96,2388.17
840,1602.97,1426.55,2388.12,48.08,2388.12
841,1608.22,1426.27,2388.12,48.04,2388.14
842,1607.57,1429.22,2388.1,48.19,2388.12
843,1608.24,1427.17,2388.13,48.21,2388.16
844,1603.04,1422.74,2388.14,48.08,2388.12
845,1602.23,1434.12,2388.16,48.15,2388.17
846,1612.11,1432.55,2388.13,48.15,2388.16
847,1583.59,1395.26,2387.98,47.19,2388.0
848,1589.69,1394.88,2388.01,47.09,2387.99
849,1582.45,1396.29,2388.01,47.11,2388.02
850,1586.84,1397.94,2387.96,47.29,2387.99
851,1581.45,1394.28,2387.98,47.09,2387.95
852,1586.1,1390.56,2388.03,47.16,2388.02
853,1585.21,1399.1,2387.92,47.14,2388.0
854,1585.88,1393.41,2387.98,47.03,2387.98
855,1581.46,1394.2,2388.0,47.34,2388.03
856,1583.92,1390.3,2388.02,47.32,2388.01
857,1585.25,1393.09,2387.96,47.3,2388.01
858,1583.89,1394.07,2388.02,47.12,2388.01
859,1579.55,1402.31,2388.03,47.11,2387.94
860,1578.03,1396.28,2387.97,47.26,2388.03
861,1589.42,1394.11,2388.07,47.09,2388.03
862,1578.43,1390.29,2388.0,47.08,2388.02
863,1581.87,1400.59,2387.98,47.11,2388.02
864,1584.71,1391.09,2388.07,46.98,2387.97
865,1588.06,1397.43,2387.95,46.98,2387.99
866,1582.85,1393.07,2387.98,47.13,2387.99
867,1581.71,1397.41,2387.99,47.23,2388.01
868,1581.33,1399.59,2387.99,47.16,2388.01
869,1582.59,1399.12,2387.97,47.18,2388.03
870,1592.43,1400.89,2388.01,47.25,2387.96
871,1582.82,1397.33,2387.98,47.19,2387.97
872,1578.77,1398.19,2388.03,47.17,2387.99
873,1582.69,1394.22,2388.01,47.01,2387.98
874,1575.77,1402.43,2388.05,47.3,2387.95
875,1576.5,1392.82,2387.97,46.97,2387.99
876,1574.8,1397.69,2387.96,47.24,2388.02
877,1585.84,1402.33,2387.97,47.08,2387.99
878,1582.76,1397.12,2387.98,47.39,2387.94
879,1591.02,1402.42,2388.03,47.13,2387.98
880,1581.62,1392.22,2387.96,47.21,2388.03
881,1580.02,1395.31,2387.98,47.14,2388.02
882,1586.91,1394.4,2387.98,47.09,2387.96
883,1585.52,1394.71,2387.96,47.06,2388.06
884,1584.21,1396.82,2388.02,47.22,2387.99
885,1578.77,1396.39,2388.0,47.2,2387.98
886,1583.56,1402.27,2387.97,47.25,2387.97
887,1585.13,1399.13,2388.0,47.22,2388.0
888,1589.59,1394.97,2387.96,47.37,2387.97
889,1587.27,1394.26,2387.97,47.01,2388.0
890,1583.83,1395.7,2387.99,47.32,2387.99
891,1584.3,1399.71,2387.97,47.0,2387.97
892,1586.87,1400.55,2388.02,47.27,2387.94
893,1579.17,1397.44,2388.0,47.05,2388.0
894,1576.29,1395.62,2387.98,47.24,2388.04
895,1583.18,1394.48,2388.03,47.07,2387.94
896,1586.48,1403.06,2387.97,47.37,2388.03
897,1580.84,1393.67,2388.03,47.27,2387.97
898,1585.97,1403.88,2387.98,47.06,2387.99
899,1582.71,1393.24,2388.03,47.2,2388.03
900,1577.1,1399.58,2387.99,47.25,2387.96
901,1586.8,1394.57,2387.96,47.11,2387.96
902,1581.49,1397.74,2387.98,47.2,2387.92
903,1578.24,1394.93,2388.01,47.18,2387.96
904,1581.9,1399.9,2388.01,47.18,2388.0
905,1589.45,1400.43,2387.96,47.24,2388.0
906,1582.34,1396.08,2388.06,47.0,2388.04
907,1586.95,1396.92,2388.01,47.12,2388.03
908,1581.42,1406.63,2388.01,47.33,2388.01
909,1585.76,1392.17,2388.01,47.31,2387.95
910,1586.2,1396.45,2387.98,47.15,2388.0
911,1578.21,1389.19,2388.02,47.02,2387.95
912,1582.39,1402.35,2387.98,47.0,2388.0
913,1582.01,1396.82,2388.02,47.11,2387.94
914,1579.94,1395.59,2388.05,47.27,2387.99
915,1589.43,1390.32,2388.04,47.1,2388.02
916,1583.3,1389.87,2387.97,47.1,2387.99
917,1581.52,1401.7,2388.01,47.26,2388.03
918,1580.74,1399.84,2388.04,47.06,2388.03
919,1586.66,1396.49,2388.01,47.45,2387.95
920,1576.18,1403.57,2388.01,47.22,2387.98
921,1576.87,1395.05,2388.03,47.08,2387.97
922,1585.43,1402.8,2388.05,47.46,2387.94
923,1582.03,1400.14,2388.02,47.43,2387.99
924,1593.61,1407.48,2387.97,47.16,2387.99
925,1583.08,1401.35,2388.02,47.2,2387.99
926,1582.73,1396.24,2388.01,47.34,2387.95
927,1592.17,1400.48,2388.02,47.26,2387.98
928,1584.27,1400.08,2387.98,47.19,2388.04
929,1588.18,1395.2,2388.04,47.29,2387.99
930,1587.38,1396.86,2388.02,47.2,2388.01
931,1582.86,1403.16,2388.0,47.24,2387.94
932,1585.24,1402.72,2388.01,47.29,2388.0
933,1588.63,1399.65,2387.99,47.2,2387.96
934,1588.61,1400.56,2388.02,47.09,2388.0
935,1580.0,1399.09,2387.93,47.18,2388.01
936,1587.26,1398.29,2387.98,47.18,2387.98
937,1584.88,1397.86,2388.0,47.3,2387.98
938,1584.87,1397.48,2387.99,47.19,2388.02
939,1586.11,1407.84,2387.97,47.23,2387.99
940,1589.66,1402.46,2388.04,47.26,2388.0
941,1580.93,1394.89,2387.97,47.35,2388.04
942,1580.17,1403.38,2388.03,47.17,2387.99
943,1580.56,1403.69,2388.02,47.14,2388.0
944,1581.93,1395.22,2388.02,47.2,2388.01
945,1591.08,1391.43,2387.95,47.18,2388.0
946,1585.75,1397.44,2387.94,47.17,2388.0
947,1579.62,1397.41,2387.99,47.42,2388.05
948,1579.47,1393.14,2388.02,47.25,2388.01
949,1585.05,1397.75,2388.03,47.18,2388.02
950,1588.35,1405.5,2388.04,47.32,2387.96
951,1582.74,1399.72,2387.97,47.32,2388.03
952,1585.81,1399.66,2387.97,47.33,2387.98
953,1580.22,1403.27,2388.01,47.03,2388.03
954,1592.57,1406.74,2388.01,47.16,2388.01
955,1581.03,1391.38,2388.03,47.35,2387.99
956,1580.4,1400.61,2388.01,47.11,2387.96
957,1588.25,1399.03,2387.97,47.31,2387.96
958,1578.36,1398.63,2387.98,47.22,2388.02
959,1581.8,1397.04,2387.99,47.33,2387.97
960,1586.53,1399.95,2387.98,47.42,2387.98
961,1582.08,1402.61,2388.02,47.24,2388.01
962,1578.3,1397.36,2388.01,47.24,2388.01
963,1585.3,1406.58,2388.05,47.23,2388.01
964,1589.99,1394.96,2388.0,47.36,2388.02
965,1585.03,1391.47,2388.04,47.35,2387.99
966,1587.16,1405.61,2388.0,47.33,2388.01
967,1584.87,1402.45,2388.05,47.31,2388.04
968,1580.36,1396.67,2387.98,47.26,2388.02
969,1588.78,1401.27,2387.99,47.19,2388.01
970,1589.31,1397.74,2387.99,47.37,2388.0
971,1578.0,1406.98,2388.01,47.3,2388.0
972,1582.79,1410.79,2388.02,47.17,2388.01
973,1583.6,1408.51,2388.01,47.33,2387.97
974,1589.76,1404.39,2388.05,47.41,2388.04
975,1588.84,1397.11,2387.97,47.19,2388.02
976,1586.07,1408.21,2388.04,47.27,2388.01
977,1586.16,1397.93,2387.99,47.38,2387.97
978,1591.74,1399.12,2388.02,47.26,2387.98
979,1589.63,1404.86,2387.97,47.3,2387.96
980,1585.83,1399.74,2388.01,47.38,2387.98
981,1587.28,1402.53,2388.04,47.23,2388.02
982,1578.2,1402.29,2388.0,47.2,2388.03
983,1584.09,1401.1,2388.07,47.4,2387.97
984,1583.46,1399.78,2388.04,47.18,2388.03
985,1584.72,1401.56,2388.0,47.27,2388.07
986,1585.38,1401.41,2388.0,47.21,2388.03
987,1588.78,1399.09,2388.01,47.33,2388.02
988,1585.52,1402.08,2388.0,47.2,2388.03
989,1587.63,1397.69,2387.94,47.28,2388.06
990,1580.32,1398.33,2388.04,47.32,2387.93
991,1592.74,1402.0,2388.02,47.32,2388.01
992,1593.16,1407.3,2388.04,47.24,2388.0
993,1591.29,1400.0,2388.0,47.33,2387.96
994,1583.74,1397.13,2388.01,47.35,2388.02
995,1585.65,1401.78,2388.01,47.12,2388.03
996,1583.1,1410.38,2388.01,47.44,2388.05
997,1588.2,1406.3,2388.03,47.28,2388.01
998,1583.85,1395.92,2388.05,47.36,2388.02
999,1589.26,1406.59,2387.99,47.44,2388.03
1000,1581.11,1394.88,2387.99,47.44,2388.02
1001,1584.17,1399.99,2388.01,47.32,2387.99
1002,1590.06,1401.26,2388.05,47.37,2388.03
1003,1589.32,1404.11,2388.02,47.44,2388.0
1004,1592.3,1400.2,2388.06,47.23,2388.0
1005,1585.25,1410.83,2387.99,47.45,2388.04
1006,1589.77,1407.02,2388.02,47.11,2388.01
1007,1587.84,1408.28,2387.97,47.47,2388.04
1008,1586.84,1401.45,2388.05,47.29,2388.0
1009,1594.42,1403.54,2388.03,47.49,2388.0
1010,1591.76,1397.82,2388.05,47.55,2388.06
1011,1592.1,1405.58,2388.1,47.38,2388.04
1012,1587.64,1398.78,2388.05,47.41,2388.03
1013,1585.36,1398.88,2388.02,47.3,2388.01
1014,1584.33,1406.51,2388.04,47.22,2388.05
1015,1584.53,1404.83,2388.01,47.51,2387.99
1016,1590.51,1406.09,2388.06,47.57,2388.01
1017,1585.41,1405.3,2387.99,47.53,2388.07
1018,1581.11,1409.15,2388.03,47.48,2388.0
1019,1578.99,1399.72,2388.02,47.38,2388.01
1020,1585.0,1405.4,2388.04,47.37,2387.98
1021,1591.64,1407.55,2388.06,47.45,2388.02
1022,1587.02,1406.02,2388.05,47.39,2388.06
1023,1593.2,1404.8,2388.04,47.49,2388.07
1024,1584.35,1400.44,2388.05,47.28,2388.05
1025,1585.57,1404.91,2388.03,47.33,2388.06
1026,1589.16,1401.28,2387.99,47.3,2387.98
1027,1585.09,1406.41,2388.05,47.24,2388.0
1028,1587.0,1410.72,2388.04,47.5,2388.01
1029,1587.85,1414.51,2388.03,47.57,2388.05
1030,1590.2,1405.85,2388.11,47.45,2388.04
1031,1589.31,1409.3,2387.98,47.38,2388.02
1032,1589.4,1403.46,2388.08,47.47,2388.03
1033,1586.12,1401.97,2388.09,47.52,2388.02
1034,1587.14,1406.65,2388.06,47.32,2388.03
1035,1582.91,1411.05,2387.99,47.32,2387.96
1036,1592.58,1405.86,2388.09,47.41,2388.03
1037,1580.79,1401.97,2388.06,47.46,2388.03
1038,1589.78,1408.25,2388.04,47.43,2388.03
1039,1589.42,1414.49,2388.09,47.57,2388.02
1040,1592.41,1405.27,2387.99,47.53,2388.03
1041,1590.34,1421.88,2388.08,47.36,2388.04
1042,1596.19,1412.29,2388.05,47.57,2388.03
1043,1590.01,1403.3,2388.04,47.33,2388.04
1044,1591.13,1409.6,2388.07,47.49,2388.06
1045,1595.73,1399.32,2388.07,47.66,2388.06
1046,1585.8,1404.94,2388.0,47.43,2388.02
1047,1589.08,1407.48,2388.05,47.51,2388.07
1048,1592.03,1418.05,2388.07,47.53,2388.1
1049,1589.02,1406.81,2388.06,47.52,2388.07
1050,1595.31,1414.63,2388.08,47.5,2388.07
1051,1584.22,1402.8,2388.1,47.47,2388.03
1052,1589.26,1412.15,2388.07,47.53,2388.1
1053,1585.09,1418.64,2388.05,47.69,2388.08
1054,1598.96,1410.31,2388.09,47.42,2388.03
1055,1588.4,1407.83,2388.02,47.79,2388.03
1056,1601.16,1414.9,2388.01,47.56,2388.02
1057,1593.96,1410.44,2388.05,47.45,2388.05
1058,1588.53,1407.63,2388.04,47.74,2388.08
1059,1592.49,1411.76,2388.01,47.64,2388.03
1060,1590.22,1415.59,2388.04,47.56,2388.02
1061,1598.9,1414.35,2388.01,47.58,2388.02
1062,1597.02,1419.51,2388.04,47.6,2388.08
1063,1590.44,1411.58,2388.09,47.58,2388.1
1064,1593.78,1412.19,2388.04,47.55,2388.12
1065,1591.7,1410.72,2388.11,47.71,2388.11
1066,1591.54,1412.16,2388.13,47.59,2388.11
1067,1599.89,1411.56,2388.04,47.68,2388.1
1068,1593.52,1413.57,2388.09,47.7,2388.09
1069,1598.78,1414.61,2388.06,47.72,2388.06
1070,1594.2,1409.75,2388.03,47.47,2388.08
1071,1592.04,1420.41,2388.08,47.71,2388.1
