,s1,s2,s3,s4,target
537,1583.72,1395.56,2388.03,47.09,2388.04
538,1583.59,1402.61,2388.0,47.33,2388.01
539,1587.91,1409.52,2387.98,47.26,2388.0
540,1588.25,1392.03,2387.97,47.2,2388.03
541,1587.49,1391.59,2388.0,47.1,2388.02
542,1578.0,1398.92,2387.99,47.24,2388.03
543,1577.8,1397.9,2388.01,47.23,2388.06
544,1591.61,1394.19,2387.95,47.25,2388.01
545,1583.25,1392.31,2388.06,47.21,2387.99
546,1583.77,1395.33,2387.99,47.09,2388.0
547,1589.33,1401.93,2388.05,47.11,2387.97
548,1578.02,1392.85,2388.01,47.18,2388.03
549,1588.04,1403.37,2388.03,47.15,2388.02
550,1582.62,1395.36,2387.98,47.4,2388.02
551,1582.17,1398.22,2388.0,47.26,2388.01
552,1584.56,1391.45,2388.04,47.22,2388.0
553,1584.35,1398.59,2388.02,47.28,2387.99
554,1586.35,1395.75,2388.06,47.21,2388.0
555,1584.82,1400.12,2388.04,47.18,2388.02
556,1586.98,1397.03,2388.08,47.19,2388.0
557,1589.32,1396.36,2388.03,47.14,2388.04
558,1585.76,1402.05,2387.96,47.28,2388.02
559,1585.29,1405.09,2388.02,47.24,2388.0
560,1582.94,1397.31,2388.03,47.03,2388.03
561,1588.59,1399.7,2388.02,47.24,2388.02
562,1582.42,1400.43,2388.08,47.23,2388.03
563,1575.53,1398.51,2388.04,47.29,2388.02
564,1587.53,1400.01,2388.01,47.35,2387.96
565,1583.72,1395.61,2388.0,47.19,2387.99
566,1583.1,1391.65,2387.99,47.16,2388.04
567,1582.75,1401.95,2388.06,47.16,2388.06
568,1579.67,1402.69,2387.99,47.16,2388.0
569,1588.29,1405.71,2387.97,47.2,2387.97
570,1587.99,1398.32,2388.07,47.26,2388.03
571,1576.2,1401.46,2388.04,47.27,2388.0
572,1582.33,1403.4,2387.96,47.07,2388.02
573,1582.88,1398.07,2388.0,47.16,2388.0
574,1585.86,1396.43,2387.98,47.16,2388.05
575,1586.79,1401.16,2388.0,47.19,2387.98
576,1587.33,1397.73,2388.0,47.14,2387.97
577,1581.24,1403.03,2388.0,47.07,2388.02
578,1585.7,1393.54,2387.97,47.26,2388.03
579,1581.5,1404.08,2388.02,47.11,2388.01
580,1582.28,1396.65,2388.07,47.36,2388.01
581,1582.54,1405.53,2387.98,47.25,2388.03
582,1582.42,1399.77,2387.97,47.34,2388.01
583,1578.57,1406.83,2388.06,47.34,2388.01
584,1583.55,1390.32,2388.03,47.13,2387.98
585,1587.35,1401.49,2387.99,47.2,2388.05
586,1582.62,1395.88,2388.0,47.29,2388.0
587,1587.56,1396.87,2388.04,47.34,2388.05
588,1591.29,1402.78,2387.99,47.33,2388.05
589,1582.09,1403.69,2388.09,47.3,2388.05
590,1583.14,1395.24,2388.01,47.36,2388.02
591,1583.81,1405.48,2388.08,47.31,2388.02
592,1587.65,1393.97,2387.98,47.22,2388.01
593,1581.77,1397.78,2388.01,47.35,2388.02
594,1582.93,1399.9,2388.01,47.18,2388.0
595,1584.85,1396.28,2388.02,47.38,2388.05
596,1587.87,1400.43,2387.96,47.25,2388.0
597,1585.97,1397.46,2388.04,47.37,2388.02
598,1583.95,1400.23,2388.04,47.21,2388.0
599,1591.87,1392.27,2388.04,47.14,2388.03
600,1579.94,1400.76,2388.01,47.38,2388.04
601,1582.2,1403.9,2388.07,47.29,2388.04
602,1583.39,1406.66,2388.03,47.18,2388.01
603,1582.74,1398.87,2388.02,47.41,2388.09
604,1591.78,1395.27,2388.01,47.19,2388.01
605,1588.45,1400.01,2388.05,47.2,2388.03
606,1584.08,1397.47,2388.04,47.29,2388.0
607,1587.05,1398.69,2388.07,47.2,2388.03
608,1582.0,1404.38,2388.02,47.3,2387.97
609,1592.39,1398.24,2388.04,47.09,2388.02
610,1589.87,1397.22,2387.98,47.12,2387.94
611,1587.94,1402.0,2388.03,47.27,2388.03
612,1585.38,1400.26,2388.08,47.23,2387.98
613,1588.46,1398.63,2388.08,47.25,2388.07
614,1583.32,1403.53,2388.03,47.37,2387.99
615,1580.26,1397.91,2387.99,47.52,2388.05
616,1587.71,1393.95,2388.04,47.25,2388.01
617,1586.16,1410.84,2388.03,47.18,2388.03
618,1578.17,1397.27,2388.0,47.19,2388.03
619,1581.28,1397.13,2388.04,47.12,2388.0
620,1576.97,1400.27,2387.99,47.17,2387.97
621,1585.38,1397.28,2388.02,47.08,2388.02
622,1589.04,1403.66,2388.01,47.4,2388.07
623,1580.4,1401.38,2388.02,46.96,2388.06
624,1577.95,1402.9,2388.04,47.34,2388.08
625,1593.8,1402.28,2388.06,47.35,2388.01
626,1591.23,1396.55,2388.0,47.23,2388.0
627,1585.52,1405.75,2388.03,47.25,2388.03
628,1586.36,1402.32,2388.02,47.23,2388.02
629,1584.54,1402.03,2388.11,47.38,2388.02
630,1583.88,1396.94,2388.04,47.25,2387.98
631,1584.0,1396.92,2388.06,47.24,2387.99
632,1585.45,1399.44,2388.05,47.31,2388.04
633,1590.81,1400.71,2388.09,47.37,2387.98
634,1587.33,1402.07,2388.08,47.4,2388.02
635,1586.18,1404.81,2388.04,47.13,2387.97
636,1584.36,1400.37,2388.05,47.35,2388.0
637,1586.2,1397.71,2388.03,47.12,2388.03
638,1588.9,1406.02,2388.03,47.33,2387.96
639,1589.65,1400.49,2387.97,47.32,2388.0
640,1586.6,1398.64,2388.07,47.31,2388.03
641,1592.3,1397.22,2388.02,47.33,2388.02
642,1584.4,1404.36,2388.02,47.13,2388.07
643,1580.13,1399.68,2387.99,47.03,2388.04
644,1581.97,1403.14,2388.01,47.45,2388.09
645,1589.08,1405.36,2388.01,47.19,2387.99
646,1594.98,1403.92,2388.09,47.27,2387.99
647,1582.76,1400.37,2388.08,47.3,2388.04
648,1587.17,1396.07,2388.02,47.27,2388.04
649,1586.39,1402.83,2388.03,47.27,2388.05
650,1577.7,1403.38,2388.0,47.42,2387.99
651,1583.89,1399.26,2388.01,47.44,2388.07
652,1579.2,1405.71,2388.05,47.44,2388.03
653,1592.01,1395.17,2388.03,47.23,2388.02
654,1584.77,1402.13,2388.05,47.27,2388.0
655,1585.23,1407.93,2388.1,47.39,2388.0
656,1590.44,1408.23,2388.02,47.41,2388.0
657,1587.16,1399.55,2388.03,47.34,2388.03
658,1584.98,1406.48,2388.0,47.44,2388.08
659,1584.23,1401.98,2388.0,47.41,2388.12
660,1590.61,1403.72,2388.01,47.38,2388.02
661,1588.27,1400.85,2388.06,47.27,2388.08
662,1587.39,1405.0,2388.03,47.37,2388.08
663,1586.96,1401.76,2388.03,47.3,2388.03
664,1585.5,1401.27,2388.0,47.43,2388.01
665,1587.45,1396.21,2387.99,47.39,2387.97
666,1589.08,1399.04,2388.0,47.31,2388.02
667,1584.44,1402.97,2388.01,47.37,2388.01
668,1584.35,1399.33,2388.01,47.6,2388.02
669,1581.96,1402.43,2388.08,47.31,2388.05
670,1590.78,1400.16,2388.01,47.21,2388.1
671,1584.43,1402.87,2388.01,47.42,2388.02
672,1583.26,1412.28,2388.06,47.37,2388.05
673,1587.05,1407.98,2388.02,47.43,2388.03
674,1589.59,1413.57,2388.04,47.32,2388.07
675,1594.51,1401.99,2388.08,47.34,2388.08
676,1595.32,1401.79,2388.08,47.44,2388.06
677,1578.81,1408.14,2388.12,47.46,2388.12
678,1580.84,1404.6,2388.12,47.39,2388.06
679,1588.46,1398.11,2388.09,47.51,2388.08
680,1589.25,1411.97,2388.09,47.18,2388.13
681,1587.93,1405.51,2388.1,47.36,2388.05
682,1591.42,1407.2,2388.1,47.45,2388.09
683,1590.66,1396.29,2388.1,47.31,2388.08
684,1583.44,1408.37,2388.08,47.45,2388.07
685,1587.46,1400.73,2388.11,47.27,2388.1
686,1583.19,1415.41,2388.05,47.45,2388.11
687,1586.33,1403.86,2388.11,47.21,2388.08
688,1584.87,1404.05,2388.14,47.31,2388.1
689,1585.56,1400.7,2388.08,47.44,2388.08
690,1587.26,1398.88,2388.11,47.44,2388.11
691,1594.34,1405.64,2388.1,47.34,2388.05
692,1586.1,1403.75,2388.07,47.59,2388.1
693,1588.39,1407.41,2388.09,47.4,2388.09
694,1587.37,1404.25,2388.08,47.39,2388.06
695,1588.39,1400.37,2388.07,47.34,2388.09
696,1588.17,1411.2,2388.03,47.47,2388.06
697,1596.71,1397.6,2388.07,47.6,2388.08
698,1586.14,1405.18,2388.09,47.39,2388.09
699,1586.56,1408.36,2388.1,47.24,2388.09
700,1595.45,1400.29,2388.05,47.31,2388.1
701,1585.0,1403.48,2388.08,47.45,2388.08
702,1585.57,1404.22,2388.05,47.46,2388.03
703,1585.79,1400.02,2388.12,47.49,2388.06
704,1583.33,1407.52,2388.13,47.6,2388.08
705,1595.34,1410.6,2388.15,47.5,2388.14
706,1589.67,1395.49,2388.09,47.41,2388.12
707,1582.4,1409.15,2388.09,47.44,2388.1
708,1591.52,1398.09,2388.08,47.39,2388.11
709,1585.97,1400.14,2388.11,47.5,2388.11
710,1590.83,1406.85,2388.1,47.65,2388.14
711,1586.96,1402.77,2388.06,47.52,2388.07
712,1584.41,1414.89,2388.02,47.39,2388.06
713,1586.47,1405.02,2388.1,47.43,2388.1
714,1589.21,1405.38,2388.02,47.44,2388.08
715,1591.54,1395.01,2388.08,47.42,2388.12
716,1585.08,1399.8,2388.09,47.22,2388.08
717,1592.87,1403.83,2388.13,47.57,2388.09
718,1585.6,1404.34,2388.09,47.22,2388.06
719,1586.3,1402.47,2388.06,47.53,2388.08
720,1580.33,1409.41,2388.12,47.35,2388.07
721,1583.09,1406.95,2388.16,47.42,2388.11
722,1580.31,1409.92,2388.04,47.56,2388.05
723,1585.24,1403.03,2388.08,47.2,2388.09
724,1583.37,1416.82,2388.09,47.44,2388.15
725,1587.46,1400.47,2388.06,47.38,2388.1
726,1592.67,1408.88,2388.13,47.54,2388.11
727,1592.73,1396.55,2388.15,47.42,2388.08
728,1592.42,1403.19,2388.05,47.45,2388.05
729,1587.78,1404.98,2388.12,47.41,2388.05
730,1590.29,1408.69,2388.13,47.42,2388.1
731,1590.31,1407.99,2388.12,47.62,2388.07
732,1591.14,1409.73,2388.12,47.34,2388.13
733,1582.78,1407.24,2388.07,47.59,2388.08
734,1588.53,1404.46,2388.14,47.44,2388.07
735,1584.23,1404.43,2388.08,47.6,2388.02
736,1586.83,1408.7,2388.14,47.43,2388.08
737,1597.05,1406.07,2388.06,47.53,2388.08
738,1592.06,1404.82,2388.11,47.38,2388.03
739,1591.33,1406.53,2388.09,47.47,2388.08
740,1595.79,1403.12,2388.09,47.38,2388.04
741,1588.54,1406.31,2388.09,47.62,2388.1
742,1584.4,1402.28,2388.06,47.34,2388.13
743,1586.02,1407.69,2388.13,47.47,2388.07
744,1587.08,1399.78,2388.14,47.43,2388.15
745,1588.88,1401.55,2388.11,47.72,2388.05
746,1585.32,1404.74,2388.1,47.32,2388.12
747,1589.61,1404.55,2388.09,47.63,2388.08
748,1589.14,1407.2,2388.12,47.4,2388.11
749,1589.34,1411.94,2388.14,47.39,2388.1
750,1586.75,1410.06,2388.03,47.34,2388.21
751,1580.79,1402.55,2388.06,47.32,2388.08
752,1589.91,1403.42,2388.1,47.43,2388.07
753,1590.11,1406.21,2388.11,47.33,2388.16
754,1588.7,1407.49,2388.09,47.48,2388.11
755,1589.85,1400.2,2388.12,47.5,2388.1
756,1585.61,1404.21,2388.13,47.63,2388.11
757,1589.79,1408.66,2388.11,47.51,2388.08
758,1597.58,1398.1,2388.1,47.47,2388.11
759,1587.94,1409.34,2388.07,47.48,2388.1
760,1590.96,1408.55,2388.08,47.5,2388.07
761,1584.44,1407.12,2388.18,47.42,2388.13
762,1588.19,1406.25,2388.07,47.51,2388.08
763,1587.58,1410.09,2388.06,47.3,2388.02
764,1595.48,1408.35,2388.1,47.74,2388.1
765,1584.52,1408.56,2388.04,47.43,2388.04
766,1592.6,1398.34,2388.11,47.34,2388.1
767,1590.18,1402.56,2388.15,47.55,2388.1
768,1583.01,1405.07,2388.13,47.5,2388.09
769,1590.52,1408.27,2388.07,47.4,2388.07
770,1586.72,1407.42,2388.08,47.51,2388.09
771,1590.89,1408.31,2388.14,47.43,2388.14
772,1577.28,1407.18,2388.11,47.48,2388.09
773,1587.82,1407.66,2388.11,47.41,2388.1
774,1592.86,1406.44,2388.11,47.49,2388.12
775,1592.17,1412.19,2388.16,47.47,2388.1
776,1587.28,1412.59,2388.12,47.6,2388.08
777,1595.39,1405.59,2388.17,47.46,2388.12
778,1588.41,1414.56,2388.09,47.56,2388.08
779,1588.4,1404.37,2388.1,47.37,2388.09
780,1584.31,1413.57,2388.09,47.54,2388.07
781,1591.31,1412.84,2388.13,47.45,2388.08
782,1590.77,1400.02,2388.09,47.47,2388.07
783,1589.58,1410.22,2388.07,47.46,2388.14
784,1589.52,1409.35,2388.11,47.5,2387.97
785,1592.69,1403.2,2388.09,47.52,2388.15
786,1595.82,1402.8,2388.13,47.6,2388.11
787,1587.62,1405.46,2388.14,47.39,2388.11
788,1587.32,1408.56,2388.11,47.57,2388.07
789,1592.88,1406.55,2388.17,47.42,2388.14
790,1585.18,1401.8,2388.13,47.59,2388.13
791,1583.08,1405.5,2388.09,47.65,2388.12
792,1587.6,1407.55,2388.09,47.2,2388.09
793,1582.81,1406.43,2388.13,47.5,2388.11
794,1589.04,1408.85,2388.09,47.34,2388.1
795,1581.79,1407.06,2388.09,47.37,2388.15
796,1590.47,1401.03,2388.12,47.64,2388.1
797,1588.44,1405.73,2388.13,47.35,2388.1
798,1592.74,1404.57,2388.14,47.5,2388.06
799,1586.97,1411.43,2388.14,47.29,2388.09
800,1590.3,1413.22,2388.17,47.37,2388.1
801,1591.62,1411.35,2388.1,47.41,2388.08
802,1583.35,1410.18,2388.11,47.56,2388.07
803,1589.71,1416.57,2388.14,47.64,2388.1
804,1586.06,1414.27,2388.12,47.49,2388.11
805,1584.08,1403.66,2388.11,47.43,2388.07
806,1583.51,1414.47,2388.11,47.37,2388.13
807,1586.51,1408.32,2388.16,47.63,2388.1
808,1591.63,1413.73,2388.13,47.49,2388.08
809,1590.75,1401.87,2388.17,47.44,2388.09
810,1590.09,1413.61,2388.18,47.51,2388.14
811,1591.29,1407.54,2388.18,47.62,2388.1
812,1584.01,1406.27,2388.18,47.59,2388.08
813,1593.37,1410.51,2388.12,47.52,2388.12
814,1592.09,1407.14,2388.14,47.55,2388.09
815,1594.53,1412.18,2388.07,47.49,2388.17
816,1582.17,1413.33,2388.11,47.5,2388.11
817,1591.55,1409.2,2388.16,47.47,2388.13
818,1587.44,1412.29,2388.07,47.57,2388.17
819,1583.29,1407.38,2388.14,47.76,2388.12
820,1584.2,1415.05,2388.13,47.43,2388.07
821,1590.61,1406.59,2388.14,47.45,2388.1
822,1591.51,1398.98,2388.16,47.58,2388.1
823,1592.44,1412.56,2388.18,47.6,2388.11
824,1593.36,1408.48,2388.16,47.6,2388.19
825,1589.0,1412.34,2388.07,47.59,2388.16
826,1590.58,1409.18,2388.13,47.67,2388.08
827,1578.51,1407.29,2388.13,47.59,2388.09
828,1585.76,1410.2,2388.18,47.6,2388.15
829,1584.28,1404.73,2388.13,47.6,2388.12
830,1591.79,1403.47,2388.17,47.49,2388.03
831,1594.97,1409.28,2388.16,47.59,2388.19
832,1589.08,1404.33,2388.13,47.58,2388.16
833,1583.61,1407.28,2388.13,47.58,2388.04
834,1592.77,1411.99,2388.13,47.5,2388.13
835,1585.24,1410.17,2388.15,47.51,2388.16
836,1595.14,1405.25,2388.16,47.5,2388.12
837,1586.01,1414.6,2388.12,47.52,2388.1
838,1594.98,1411.02,2388.14,47.51,2388.09
839,1594.14,1406.12,2388.09,47.61,2388.15
840,1591.91,1413.89,2388.14,47.59,2388.12
841,1587.9,1399.24,2388.16,47.54,2388.15
842,1592.19,1413.58,2388.16,47.5,2388.06
843,1586.04,1406.54,2388.09,47.6,2388.11
844,1592.61,1402.47,2388.15,47.68,2388.09
845,1589.04,1408.78,2388.12,47.59,2388.14
846,1588.74,1407.56,2388.05,47.44,2388.08
847,1586.91,1412.85,2388.09,47.42,2388.06
848,1586.54,1404.87,2388.15,47.49,2388.13
849,1590.13,1404.73,2388.08,47.57,2388.08
850,1592.41,1407.96,2388.07,47.58,2388.1
851,1591.46,1405.76,2388.13,47.41,2388.12
852,1589.59,1406.16,2388.09,47.67,2388.11
853,1592.38,1414.67,2388.12,47.5,2388.1
854,1589.5,1415.84,2388.14,47.56,2388.14
855,1589.64,1414.45,2388.16,47.39,2388.14
856,1592.19,1405.56,2388.17,47.43,2388.1
857,1592.78,1411.78,2388.06,47.52,2388.08
858,1587.32,1410.27,2388.16,47.42,2388.11
859,1587.7,1408.87,2388.1,47.5,2388.14
860,1585.85,1408.75,2388.12,47.38,2388.1
861,1584.33,1406.5,2388.09,47.57,2388.09
862,1592.16,1409.09,2388.09,47.59,2388.14
863,1587.44,1403.85,2388.1,47.56,2388.1
864,1595.48,1402.11,2388.1,47.32,2388.09
865,1587.06,1406.65,2388.11,47.39,2388.13
866,1594.76,1411.33,2388.1,47.78,2388.09
867,1586.14,1409.4,2388.14,47.33,2388.08
868,1600.35,1414.06,2388.1,47.3,2388.1
869,1590.24,1412.15,2388.11,47.54,2388.11
870,1591.28,1411.63,2388.1,47.51,2388.1
871,1589.94,1411.53,2388.14,47.57,2388.11
872,1585.15,1407.44,2388.09,47.47,2388.08
873,1581.97,1402.32,2388.08,47.43,2388.12
874,1581.85,1415.06,2388.11,47.5,2388.12
875,1590.14,1411.51,2388.07,47.49,2388.08
876,1592.47,1405.13,2388.08,47.48,2388.1
877,1591.64,1406.4,2388.12,47.6,2388.06
878,1587.13,1411.52,2388.1,47.43,2388.12
879,1588.26,1410.76,2388.13,47.58,2388.12
880,1592.22,1404.79,2388.08,47.43,2388.11
881,1587.88,1409.22,2388.17,47.73,2388.11
882,1594.79,1404.21,2388.09,47.46,2388.17
883,1592.67,1414.42,2388.09,47.59,2388.14
884,1590.01,1410.88,2388.07,47.68,2388.15
885,1590.25,1406.45,2388.14,47.39,2388.15
886,1582.03,1410.84,2388.08,47.51,2388.11
887,1596.04,1407.5,2388.12,47.35,2388.09
888,1592.75,1411.44,2388.07,47.7,2388.11
889,1590.61,1412.33,2388.15,47.31,2388.08
890,1585.51,1404.98,2388.18,47.44,2388.08
891,1590.05,1404.84,2388.13,47.6,2388.11
892,1589.18,1408.68,2388.14,47.51,2388.13
893,1584.86,1409.15,2388.14,47.73,2388.2
894,1585.2,1404.71,2388.13,47.5,2388.11
895,1593.61,1410.27,2388.13,47.58,2388.16
896,1584.19,1403.69,2388.01,47.32,2388.01
897,1584.48,1388.37,2387.98,47.17,2388.03
898,1574.22,1400.07,2388.04,46.95,2388.0
899,1583.9,1404.2,2388.04,47.45,2387.97
900,1585.22,1403.5,2388.01,47.34,2388.0
901,1583.49,1395.45,2388.02,47.35,2387.98
902,1580.84,1398.72,2387.96,47.33,2388.0
903,1583.96,1399.01,2387.99,47.1,2388.05
904,1586.17,1398.14,2388.01,47.24,2388.0
905,1584.88,1391.26,2388.02,47.14,2388.04
906,1586.52,1391.67,2388.0,47.14,2388.05
907,1581.95,1396.57,2388.09,46.93,2388.04
908,1584.2,1397.72,2388.01,47.08,2388.0
909,1585.94,1396.28,2388.01,47.27,2388.02
910,1583.59,1397.91,2387.99,47.18,2388.03
911,1583.65,1395.43,2388.02,47.27,2387.97
912,1580.97,1397.41,2388.0,47.16,2388.03
913,1583.75,1396.16,2387.99,47.27,2387.99
914,1577.02,1395.68,2387.96,47.08,2388.02
915,1590.09,1391.56,2387.99,47.2,2388.06
916,1584.29,1397.33,2388.04,47.14,2388.04
917,1581.44,1398.69,2388.05,47.16,2388.04
918,1586.27,1402.27,2387.98,47.34,2388.01
919,1577.57,1390.23,2388.03,47.21,2388.0
920,1580.95,1394.95,2388.0,47.17,2388.02
921,1577.72,1402.57,2388.09,47.38,2387.99
922,1575.32,1398.99,2388.03,47.26,2388.0
923,1580.62,1393.01,2388.05,47.45,2388.01
924,1585.14,1391.43,2388.03,47.18,2387.97
925,1582.06,1394.81,2387.99,47.28,2388.0
926,1588.23,1396.37,2387.98,47.28,2388.01
927,1591.31,1397.95,2388.0,47.22,2388.02
928,1589.17,1406.56,2388.0,47.3,2388.01
929,1581.1,1395.95,2387.96,47.16,2387.98
930,1577.98,1398.79,2388.04,47.27,2388.06
931,1581.19,1400.63,2388.05,47.36,2387.99
932,1592.51,1393.29,2388.01,47.04,2387.98
933,1581.33,1404.24,2387.96,47.29,2388.0
934,1584.58,1396.99,2388.05,47.27,2388.06
935,1583.02,1399.21,2388.06,47.19,2387.98
936,1584.15,1406.55,2388.01,47.19,2387.98
937,1581.56,1406.59,2387.99,47.16,2388.03
938,1586.29,1398.2,2387.95,47.19,2388.03
939,1591.78,1401.03,2388.01,47.07,2387.94
940,1584.74,1396.94,2387.98,47.05,2387.99
941,1584.68,1404.97,2387.99,47.15,2387.97
942,1588.26,1390.62,2388.01,47.32,2387.97
943,1583.21,1396.78,2388.03,47.19,2388.01
944,1588.22,1394.7,2387.99,47.1,2388.01
945,1590.74,1394.28,2388.05,47.42,2388.06
946,1589.77,1399.08,2388.03,47.31,2388.04
947,1588.03,1398.59,2388.03,47.14,2388.03
948,1585.37,1402.05,2388.08,47.31,2387.99
949,1583.25,1394.31,2388.04,47.22,2388.0
950,1586.83,1400.56,2388.01,47.23,2388.04
951,1581.65,1400.92,2387.95,47.18,2388.04
952,1590.16,1396.43,2387.99,47.47,2388.01
953,1589.3,1395.09,2388.0,47.13,2388.01
954,1588.81,1404.33,2388.0,47.09,2388.0
955,1589.27,1399.05,2388.05,47.0,2388.0
956,1588.8,1396.46,2388.04,47.25,2387.97
957,1590.25,1405.38,2388.02,47.15,2388.02
958,1587.81,1396.89,2387.98,47.25,2387.96
959,1582.77,1399.19,2388.04,47.19,2388.02
960,1584.7,1389.97,2388.05,47.23,2388.06
961,1588.58,1406.9,2388.05,47.15,2388.06
962,1583.92,1396.08,2387.98,47.28,2387.99
963,1590.69,1401.5,2388.01,47.24,2388.04
964,1588.3,1402.52,2388.02,47.11,2388.04
965,1580.57,1400.44,2388.0,47.25,2388.06
966,1585.23,1395.64,2387.97,47.37,2388.04
967,1584.32,1399.95,2388.04,47.18,2388.0
968,1587.84,1398.65,2388.03,47.08,2387.98
969,1588.01,1404.24,2388.01,47.26,2388.0
970,1591.07,1385.51,2388.01,47.31,2388.02
971,1585.63,1395.13,2388.01,47.21,2388.07
972,1585.48,1395.1,2388.04,47.24,2388.06
973,1584.51,1402.06,2387.98,47.08,2388.04
974,1582.06,1396.48,2387.98,47.22,2388.0
975,1583.12,1401.8,2388.01,47.23,2387.96
976,1589.53,1398.34,2388.03,47.19,2388.06
977,1575.96,1402.39,2388.06,47.17,2388.08
978,1585.17,1401.37,2387.98,47.47,2388.06
979,1590.0,1402.0,2388.02,47.15,2388.0
980,1583.93,1397.79,2388.03,47.27,2388.02
981,1583.47,1397.46,2388.05,47.1,2388.0
982,1586.47,1398.42,2388.0,47.4,2388.03
983,1586.01,1398.76,2387.95,47.22,2388.02
984,1581.1,1397.45,2388.04,47.26,2388.01
985,1589.33,1399.23,2388.03,47.23,2388.02
986,1589.51,1403.3,2388.03,47.22,2388.05
987,1584.44,1402.97,2388.06,47.2,2388.01
988,1586.68,1403.16,2388.0,47.35,2387.98
989,1580.99,1400.67,2388.01,47.26,2388.06
990,1585.99,1394.55,2388.02,47.1,2388.05
991,1581.94,1403.38,2388.0,47.41,2388.07
992,1581.48,1396.34,2388.09,47.22,2388.0
993,1589.02,1407.55,2388.06,47.45,2388.07
994,1586.46,1395.52,2388.01,47.26,2387.99
995,1579.63,1398.49,2388.02,47.17,2388.02
996,1585.33,1398.14,2388.01,47.3,2388.04
997,1585.31,1394.12,2388.04,47.34,2388.02
998,1588.35,1400.18,2388.01,47.09,2388.07
999,1578.18,1398.41,2388.06,47.36,2388.07
1000,1583.62,1399.67,2388.07,47.26,2388.07
1001,1589.38,1399.9,2388.02,47.28,2388.05
1002,1582.12,1397.07,2388.03,47.24,2388.02
1003,1592.53,1400.93,2388.02,47.17,2388.01
1004,1585.32,1397.23,2388.09,47.45,2388.04
1005,1583.16,1396.14,2388.01,47.25,2388.05
1006,1587.22,1399.47,2388.04,47.26,2388.01
1007,1586.73,1403.63,2388.04,47.2,2387.97
1008,1586.14,1399.12,2387.94,47.22,2388.04
1009,1585.43,1395.11,2388.02,47.31,2388.05
1010,1586.46,1403.39,2387.98,47.23,2388.01
1011,1589.89,1404.01,2388.05,47.21,2388.01
1012,1587.35,1390.21,2387.99,47.13,2388.01
1013,1587.11,1404.97,2388.08,47.31,2388.08
1014,1591.13,1398.61,2388.03,47.37,2388.08
1015,1594.4,1397.59,2388.0,47.49,2388.04
1016,1580.61,1398.42,2388.0,47.35,2388.1
1017,1581.46,1393.18,2388.07,47.17,2387.98
1018,1585.15,1401.12,2388.01,47.16,2388.04
1019,1589.98,1401.6,2388.02,47.12,2388.03
1020,1587.61,1408.5,2388.07,47.18,2388.06
1021,1588.46,1400.33,2388.0,47.4,2388.05
1022,1581.78,1400.0,2388.03,47.31,2388.0
1023,1591.58,1396.94,2387.98,47.09,2388.06
1024,1592.66,1402.53,2388.02,47.37,2388.05
1025,1586.39,1392.34,2388.02,47.36,2388.03
1026,1584.89,1401.38,2388.03,47.4,2388.0
1027,1585.32,1406.97,2387.98,47.38,2388.06
1028,1582.98,1404.57,2388.04,47.29,2388.04
1029,1591.88,1399.59,2388.05,47.19,2388.06
1030,1587.6,1395.31,2388.08,47.24,2388.04
1031,1589.85,1405.02,2388.08,47.29,2388.04
1032,1585.82,1401.14,2388.06,47.37,2388.04
1033,1584.93,1399.39,2388.02,47.45,2388.07
1034,1584.66,1406.4,2388.06,47.5,2388.07
1035,1588.5,1401.95,2388.07,47.35,2388.01
1036,1586.04,1401.44,2388.04,47.49,2388.01
1037,1588.02,1405.31,2388.03,47.47,2388.01
1038,1583.76,1400.11,2388.01,47.16,2388.01
1039,1588.27,1403.89,2388.08,47.34,2388.01
1040,1581.14,1406.37,2388.05,47.3,2388.01
1041,1592.06,1401.13,2388.04,47.41,2388.04
1042,1589.69,1402.33,2388.06,47.23,2388.05
1043,1580.08,1400.56,2388.06,47.41,2388.05
1044,1586.49,1411.61,2388.05,47.29,2388.04
1045,1587.69,1411.69,2388.04,47.53,2388.05
1046,1584.41,1399.92,2388.05,47.31,2388.06
1047,1593.08,1406.43,2388.07,47.23,2388.09
1048,1583.03,1398.8,2387.99,47.42,2388.07
1049,1584.52,1405.31,2388.11,47.17,2388.01
1050,1585.28,1406.11,2388.01,47.28,2388.07
1051,1588.48,1400.95,2388.07,47.13,2388.08
1052,1594.33,1401.63,2388.07,47.36,2388.03
1053,1585.27,1401.77,2388.05,47.35,2388.09
1054,1585.64,1400.15,2388.04,47.32,2388.05
1055,1590.47,1409.24,2388.1,47.26,2388.07
1056,1589.04,1400.45,2388.06,47.43,2388.09
1057,1591.81,1398.25,2388.04,47.42,2388.1
1058,1588.79,1396.44,2388.08,47.32,2388.04
1059,1585.86,1403.88,2388.06,47.48,2388.06
1060,1590.66,1407.55,2388.08,47.43,2388.01
1061,1591.33,1403.7,2388.08,47.42,2388.04
1062,1588.53,1400.11,2388.1,47.49,2388.02
1063,1580.86,1400.95,2388.03,47.48,2388.06
1064,1590.18,1407.89,2388.09,47.48,2388.06
1065,1586.06,1404.5,2388.05,47.3,2388.06
1066,1585.76,1406.55,2388.02,47.51,2388.0
1067,1591.39,1403.4,2388.12,47.46,2388.08
1068,1584.89,1399.16,2388.03,47.5,2388.06
1069,1590.4,1406.35,2388.13,47.39,2388.03
1070,1589.14,1406.54,2388.08,47.41,2388.07
1071,1591.5,1390.69,2388.04,47.49,2388.05
